timestamp,method,dataset,missing_rate,trial,seed,n_neighbors,accuracy,tuning_time_sec,train_time_sec,predict_time_sec,total_time_sec
2026-07-21T00:00:06,KNN-IC,Micromass,0.1,0,0,3,0.8333333333333334,4.411144834011793,0.2468685419880785,0.07788799999980256,4.735906291985884
2026-07-21T00:00:06,Mean-IC,Micromass,0.1,0,0,3,0.8194444444444444,0.5399929999839514,0.0032612080103717744,0.05517895799130201,0.5984380000154488
2026-07-21T00:00:09,KNN-Direct,Micromass,0.1,0,0,1,0.6944444444444444,2.351745916996151,0.0,0.24049962498247623,2.5922482919995673
2026-07-21T00:00:11,KNN-Direct-Weighted,Micromass,0.1,0,0,1,0.7083333333333334,2.3700721250497736,0.0,0.2442219159565866,2.614297666004859
2026-07-21T00:00:14,KNN-Direct-Manhattan,Micromass,0.1,0,0,4,0.8888888888888888,2.336193541996181,0.0,0.24008520797360688,2.576282333000563
2026-07-21T00:00:19,KNN-IC,Micromass,0.1,1,1,2,0.875,4.781684209010564,0.23980545799713582,0.07754949998343363,5.099043374997564
2026-07-21T00:00:20,Mean-IC,Micromass,0.1,1,1,1,0.8333333333333334,0.5489940829575062,0.0035275000263936818,0.055047708039637655,0.6075730829616077
2026-07-21T00:00:22,KNN-Direct,Micromass,0.1,1,1,3,0.6666666666666666,2.342558291973546,0.0,0.24335720803355798,2.585917959047947
2026-07-21T00:00:25,KNN-Direct-Weighted,Micromass,0.1,1,1,3,0.6666666666666666,2.418033791007474,0.0,0.24608062498737127,2.664117874985095
2026-07-21T00:00:27,KNN-Direct-Manhattan,Micromass,0.1,1,1,1,0.8472222222222222,2.3327105829957873,0.0,0.23914766701636836,2.571861291944515
2026-07-21T00:00:33,KNN-IC,Micromass,0.1,2,2,1,0.8333333333333334,4.775587958982214,0.22806079196743667,0.07864820800023153,5.082301083020866
2026-07-21T00:00:33,Mean-IC,Micromass,0.1,2,2,1,0.8472222222222222,0.5461797919706441,0.0030522079905495048,0.05534987500868738,0.6045855419943109
2026-07-21T00:00:36,KNN-Direct,Micromass,0.1,2,2,1,0.6805555555555556,2.3645549590000883,0.0,0.24427083396585658,2.6088279579998925
2026-07-21T00:00:38,KNN-Direct-Weighted,Micromass,0.1,2,2,6,0.6805555555555556,2.3794100409722887,0.0,0.24618158303201199,2.625594125012867
2026-07-21T00:00:41,KNN-Direct-Manhattan,Micromass,0.1,2,2,4,0.7916666666666666,2.3325668750330806,0.0,0.24113695899723098,2.5737060419633053
2026-07-21T00:00:46,KNN-IC,Micromass,0.1,3,3,1,0.7777777777777778,4.641457916004583,0.23174991697305813,0.07797570899128914,4.951190790976398
2026-07-21T00:00:46,Mean-IC,Micromass,0.1,3,3,1,0.7222222222222222,0.5417466660146601,0.003037500020582229,0.05566679098410532,0.6004556660191156
2026-07-21T00:00:49,KNN-Direct,Micromass,0.1,3,3,1,0.6666666666666666,2.443599207967054,0.0,0.2433885419741273,2.686990332964342
2026-07-21T00:00:52,KNN-Direct-Weighted,Micromass,0.1,3,3,1,0.6666666666666666,2.3578704580431804,0.0,0.24374679202446714,2.601619875000324
2026-07-21T00:00:54,KNN-Direct-Manhattan,Micromass,0.1,3,3,1,0.8611111111111112,2.318337250035256,0.0,0.23986370902275667,2.558203541964758
2026-07-21T00:00:59,KNN-IC,Micromass,0.1,4,4,2,0.8888888888888888,4.567136458994355,0.23912241600919515,0.07824479101691395,4.884507124952506
2026-07-21T00:01:00,Mean-IC,Micromass,0.1,4,4,1,0.8194444444444444,0.5418961250106804,0.0030221249908208847,0.05510724999476224,0.6000289170187898
2026-07-21T00:01:03,KNN-Direct,Micromass,0.1,4,4,4,0.75,2.441810499993153,0.0,0.2437671250081621,2.6855801249621436
2026-07-21T00:01:05,KNN-Direct-Weighted,Micromass,0.1,4,4,10,0.75,2.3880644169985317,0.0,0.25075266597559676,2.6388222919777036
2026-07-21T00:01:08,KNN-Direct-Manhattan,Micromass,0.1,4,4,4,0.9166666666666666,2.3951355000026524,0.0,0.24295862502185628,2.6381184999481775
2026-07-21T00:01:13,KNN-IC,Micromass,0.1,5,5,2,0.8055555555555556,4.364774833025876,0.24070545798167586,0.078571040998213,4.684056041995063
2026-07-21T00:01:13,Mean-IC,Micromass,0.1,5,5,1,0.7916666666666666,0.5455060839885846,0.0030451660277321935,0.055252290971111506,0.6038074580137618
2026-07-21T00:01:16,KNN-Direct,Micromass,0.1,5,5,1,0.625,2.4780147499986924,0.0,0.2614972090232186,2.739514041983057
