timestamp,method,dataset,missing_rate,trial,seed,n_neighbors,accuracy,tuning_time_sec,train_time_sec,predict_time_sec,total_time_sec
2026-07-20T23:29:51,KNN-IC,Toxicity,0.1,0,0,3,0.5714285714285714,3.0634588330285624,0.19047345797298476,0.021021583990659565,3.2749589160084724
2026-07-20T23:29:51,Mean-IC,Toxicity,0.1,0,0,3,0.6285714285714286,0.12468249996891245,0.0017190419603139162,0.012798333016689867,0.13920483301626518
2026-07-20T23:29:52,KNN-Direct,Toxicity,0.1,0,0,1,0.6,0.5633364579989575,0.0,0.05837333301315084,0.6217133339960128
2026-07-20T23:29:52,KNN-Direct-Weighted,Toxicity,0.1,0,0,3,0.5714285714285714,0.5672389579704031,0.0,0.05996083398349583,0.6272039160248823
2026-07-20T23:29:53,KNN-Direct-Manhattan,Toxicity,0.1,0,0,13,0.6285714285714286,0.5539100000169128,0.0,0.05896454199682921,0.6128771250369027
2026-07-20T23:29:56,KNN-IC,Toxicity,0.1,1,1,6,0.6,3.391433082986623,0.20754108298569918,0.02080270799342543,3.6197817089851014
2026-07-20T23:29:57,Mean-IC,Toxicity,0.1,1,1,5,0.5142857142857142,0.12306995800463483,0.0017244580085389316,0.012621040979865938,0.1374202499864623
2026-07-20T23:29:57,KNN-Direct,Toxicity,0.1,1,1,8,0.6,0.5625179160269909,0.0,0.05860737501643598,0.6211278749979101
2026-07-20T23:29:58,KNN-Direct-Weighted,Toxicity,0.1,1,1,7,0.6857142857142857,0.5674687090213411,0.0,0.059164582984521985,0.6266357499989681
2026-07-20T23:29:58,KNN-Direct-Manhattan,Toxicity,0.1,1,1,13,0.6285714285714286,0.5591790829785168,0.0,0.0586965000256896,0.6178792500286363
2026-07-20T23:30:02,KNN-IC,Toxicity,0.1,2,2,5,0.7142857142857143,3.176957541028969,0.2067484589642845,0.02101637504529208,3.404727332992479
2026-07-20T23:30:02,Mean-IC,Toxicity,0.1,2,2,5,0.6857142857142857,0.1251701659639366,0.0017680000164546072,0.012784749967977405,0.13972666702466086
2026-07-20T23:30:03,KNN-Direct,Toxicity,0.1,2,2,5,0.6857142857142857,0.5638478749897331,0.0,0.05838324996875599,0.6222333749756217
2026-07-20T23:30:03,KNN-Direct-Weighted,Toxicity,0.1,2,2,5,0.7142857142857143,0.5867040840093978,0.0,0.06356270896503702,0.6502694999799132
2026-07-20T23:30:04,KNN-Direct-Manhattan,Toxicity,0.1,2,2,5,0.7428571428571429,0.586205291969236,0.0,0.059280666988343,0.6454896249924786
2026-07-20T23:30:07,KNN-IC,Toxicity,0.1,3,3,11,0.6285714285714286,3.1833587079891004,0.21183874999405816,0.021403165999799967,3.4166056249523535
2026-07-20T23:30:08,Mean-IC,Toxicity,0.1,3,3,11,0.6,0.126805207983125,0.001840542012359947,0.012976499972864985,0.1416263339924626
2026-07-20T23:30:08,KNN-Direct,Toxicity,0.1,3,3,11,0.6571428571428571,0.5695658330223523,0.0,0.06020258297212422,0.629770917003043
2026-07-20T23:30:09,KNN-Direct-Weighted,Toxicity,0.1,3,3,9,0.6285714285714286,0.5850822500069626,0.0,0.060679916001390666,0.645765666035004
2026-07-20T23:30:10,KNN-Direct-Manhattan,Toxicity,0.1,3,3,11,0.6,0.713587208010722,0.0,0.06107650004560128,0.7746664580190554
2026-07-20T23:30:13,KNN-IC,Toxicity,0.1,4,4,11,0.6571428571428571,3.188506792008411,0.23326408298453316,0.022380208014510572,3.4441559169790708
2026-07-20T23:30:13,Mean-IC,Toxicity,0.1,4,4,5,0.5428571428571428,0.14154433400835842,0.0018088329816237092,0.01297541701933369,0.15633245900971815
2026-07-20T23:30:14,KNN-Direct,Toxicity,0.1,4,4,9,0.6285714285714286,0.5976787920226343,0.0,0.05821233300957829,0.6558935419889167
2026-07-20T23:30:14,KNN-Direct-Weighted,Toxicity,0.1,4,4,11,0.6571428571428571,0.5640184580115601,0.0,0.05875758395995945,0.6227785420487635
2026-07-20T23:30:15,KNN-Direct-Manhattan,Toxicity,0.1,4,4,3,0.6,0.5545691670267843,0.0,0.05728054203791544,0.611853374983184
2026-07-20T23:30:18,KNN-IC,Toxicity,0.1,5,5,5,0.6,3.0646515419939533,0.20065625000279397,0.021066708955913782,3.286378709017299
2026-07-20T23:30:18,Mean-IC,Toxicity,0.1,5,5,10,0.6285714285714286,0.12354104197584093,0.0017412500455975533,0.012741542013827711,0.13802708295406774
2026-07-20T23:30:19,KNN-Direct,Toxicity,0.1,5,5,11,0.6571428571428571,0.5612661659833975,0.0,0.05829700001049787,0.619565374974627
2026-07-20T23:30:20,KNN-Direct-Weighted,Toxicity,0.1,5,5,11,0.6285714285714286,0.5669385839719325,0.0,0.05859766696812585,0.625538999971468
2026-07-20T23:30:20,KNN-Direct-Manhattan,Toxicity,0.1,5,5,6,0.5428571428571428,0.552731333009433,0.0,0.05752808297984302,0.6102623339975253
2026-07-20T23:30:24,KNN-IC,Toxicity,0.1,6,6,6,0.6285714285714286,3.084852125030011,0.21453383297193795,0.02096125000389293,3.320351500005927
2026-07-20T23:30:24,Mean-IC,Toxicity,0.1,6,6,3,0.5142857142857142,0.12596620799740776,0.0017833340098150074,0.01284083299105987,0.14059483300661668
2026-07-20T23:30:25,KNN-Direct,Toxicity,0.1,6,6,1,0.3142857142857143,0.692310250014998,0.0,0.0633138749981299,0.7556270419736393
2026-07-20T23:30:25,KNN-Direct-Weighted,Toxicity,0.1,6,6,1,0.2857142857142857,0.6360491250525229,0.0,0.0750984589685686,0.7111525829532184
2026-07-20T23:30:26,KNN-Direct-Manhattan,Toxicity,0.1,6,6,5,0.5142857142857142,0.5859808329842053,0.0,0.05780595901887864,0.643789416004438
2026-07-20T23:30:29,KNN-IC,Toxicity,0.1,7,7,1,0.4,3.000483957992401,0.18587120802840218,0.020905875018797815,3.2072656250093132
2026-07-20T23:30:29,Mean-IC,Toxicity,0.1,7,7,7,0.5428571428571428,0.12394058296922594,0.001732291013468057,0.012722791987471282,0.13839904201449826
2026-07-20T23:30:30,KNN-Direct,Toxicity,0.1,7,7,1,0.42857142857142855,0.5741800830001011,0.0,0.05861133401049301,0.6327935419976711
2026-07-20T23:30:31,KNN-Direct-Weighted,Toxicity,0.1,7,7,1,0.42857142857142855,0.5804362909984775,0.0,0.05960604205029085,0.6400448750355281
