timestamp,method,dataset,missing_rate,trial,seed,n_neighbors,accuracy,tuning_time_sec,train_time_sec,predict_time_sec,total_time_sec
2026-07-14T14:49:44,KNN-IC,Micromass,0.1,0,0,2,0.8472222222222222,2.3971167919808067,0.4565937499864958,0.13817374999052845,2.991890874982346
2026-07-14T14:49:45,KNN-Direct,Micromass,0.1,0,0,4,0.8194444444444444,1.2314854580035899,0.0,0.37557695899158716,1.6070664580038283
2026-07-14T14:49:47,KNN-Direct-Weighted,Micromass,0.1,0,0,3,0.8472222222222222,1.354138915980002,0.0,0.4236262080084998,1.7777690000075381
2026-07-14T14:49:49,KNN-Direct-Manhattan,Micromass,0.1,0,0,5,0.8611111111111112,1.2140334589930717,0.0,0.3749883339914959,1.5890257920254953
2026-07-14T14:49:52,KNN-IC,Micromass,0.1,1,1,1,0.9027777777777778,2.327735916012898,0.3704464999900665,0.13510425001732074,2.8332924999995157
2026-07-14T14:49:53,KNN-Direct,Micromass,0.1,1,1,1,0.8194444444444444,1.2146033330063801,0.0,0.3783585420169402,1.5929646249860525
2026-07-14T14:49:55,KNN-Direct-Weighted,Micromass,0.1,1,1,4,0.8055555555555556,1.3649229170114268,0.0,0.42381741700228304,1.7887436670134775
2026-07-14T14:49:56,KNN-Direct-Manhattan,Micromass,0.1,1,1,1,0.8194444444444444,1.2189751249970868,0.0,0.3789914590015542,1.5979703339980915
2026-07-14T14:49:59,KNN-IC,Micromass,0.1,2,2,2,0.8888888888888888,2.3885612080048304,0.38961275000474416,0.13621066699852236,2.914391375001287
2026-07-14T14:50:01,KNN-Direct,Micromass,0.1,2,2,5,0.7916666666666666,1.2432350000017323,0.0,0.3773327080125455,1.6205706670007203
2026-07-14T14:50:03,KNN-Direct-Weighted,Micromass,0.1,2,2,1,0.8472222222222222,1.3634738750115503,0.0,0.4270106249896344,1.7904878749977797
2026-07-14T14:50:04,KNN-Direct-Manhattan,Micromass,0.1,2,2,4,0.8194444444444444,1.2199076669930946,0.0,0.37779270799364895,1.5977046249900013
2026-07-14T14:50:08,KNN-IC,Micromass,0.1,3,3,4,0.7916666666666666,2.5331177079933695,0.4872452080016956,0.1349249589839019,3.1552939169923775
2026-07-14T14:50:09,KNN-Direct,Micromass,0.1,3,3,1,0.8611111111111112,1.2090285000158474,0.0,0.37428591700154357,1.5833173749851994
2026-07-14T14:50:11,KNN-Direct-Weighted,Micromass,0.1,3,3,1,0.875,1.3784290420007892,0.0,0.4325286670064088,1.8109617500158492
2026-07-14T14:50:13,KNN-Direct-Manhattan,Micromass,0.1,3,3,4,0.8194444444444444,1.212905458000023,0.0,0.37634133402025327,1.5892500419868156
2026-07-14T14:50:15,KNN-IC,Micromass,0.1,4,4,2,0.8194444444444444,2.282376374991145,0.3842189589922782,0.1349478329939302,2.8015491669939365
2026-07-14T14:50:17,KNN-Direct,Micromass,0.1,4,4,4,0.7916666666666666,1.207144000014523,0.0,0.3752317499893252,1.5823787090193946
2026-07-14T14:50:19,KNN-Direct-Weighted,Micromass,0.1,4,4,5,0.8055555555555556,1.3547448329918552,0.0,0.42049283397500403,1.7752409999957308
2026-07-14T14:50:20,KNN-Direct-Manhattan,Micromass,0.1,4,4,1,0.8055555555555556,1.205449333996512,0.0,0.37590479099890217,1.581357583985664
2026-07-14T14:50:24,KNN-IC,Micromass,0.1,5,5,1,0.8472222222222222,2.809864042006666,0.3665532919985708,0.13543566700536758,3.3118585420015734
2026-07-14T14:50:25,KNN-Direct,Micromass,0.1,5,5,4,0.8055555555555556,1.202454417012632,0.0,0.373364707978908,1.575821582984645
2026-07-14T14:50:27,KNN-Direct-Weighted,Micromass,0.1,5,5,4,0.8055555555555556,1.3480283750104718,0.0,0.4206826669978909,1.7687148339755367
2026-07-14T14:50:29,KNN-Direct-Manhattan,Micromass,0.1,5,5,4,0.8055555555555556,1.2053271670010872,0.0,0.3740819999948144,1.5794131660077255
2026-07-14T14:50:31,KNN-IC,Micromass,0.1,6,6,4,0.7777777777777778,2.3060559589939658,0.4695071669993922,0.1353081670240499,2.910881125018932
2026-07-14T14:50:33,KNN-Direct,Micromass,0.1,6,6,4,0.7361111111111112,1.2658588330086786,0.0,0.37960479100001976,1.6454666659992654
2026-07-14T14:50:35,KNN-Direct-Weighted,Micromass,0.1,6,6,4,0.7222222222222222,1.3673251250002068,0.0,0.43015083399950527,1.797479624976404
2026-07-14T14:50:37,KNN-Direct-Manhattan,Micromass,0.1,6,6,1,0.75,1.2682389999972656,0.0,0.3886397920141462,1.6568825420108624
2026-07-14T14:50:40,KNN-IC,Micromass,0.1,7,7,1,0.8055555555555556,2.4217614580120426,0.39376041598734446,0.1425002079922706,2.9580281249945983
2026-07-14T14:50:41,KNN-Direct,Micromass,0.1,7,7,3,0.8055555555555556,1.2202289169945288,0.0,0.3770481249957811,1.597280416986905
2026-07-14T14:50:43,KNN-Direct-Weighted,Micromass,0.1,7,7,1,0.7916666666666666,1.3574196670087986,0.0,0.4215838329982944,1.7790070839982945
2026-07-14T14:50:45,KNN-Direct-Manhattan,Micromass,0.1,7,7,1,0.8055555555555556,1.2120380829728674,0.0,0.3768776670040097,1.5889195000054315
2026-07-14T14:50:47,KNN-IC,Micromass,0.1,8,8,1,0.7916666666666666,2.296055124985287,0.37210279097780585,0.13471829201444052,2.8028929580177646
2026-07-14T14:50:49,KNN-Direct,Micromass,0.1,8,8,5,0.8611111111111112,1.2219909580016974,0.0,0.4319197909790091,1.653913999994984
2026-07-14T14:50:51,KNN-Direct-Weighted,Micromass,0.1,8,8,5,0.8472222222222222,1.3776415419997647,0.0,0.4275881249923259,1.8052326670149341
2026-07-14T14:50:53,KNN-Direct-Manhattan,Micromass,0.1,8,8,5,0.8611111111111112,1.3586915000050794,0.0,0.3789157499850262,1.7376107090094592
2026-07-14T14:50:55,KNN-IC,Micromass,0.1,9,9,2,0.8472222222222222,2.356093875016086,0.38826825001160614,0.13509649998741224,2.8794639999978244
2026-07-14T14:50:57,KNN-Direct,Micromass,0.1,9,9,3,0.7638888888888888,1.2098604579805396,0.0,0.37573433300713077,1.5855977500032168
2026-07-14T14:50:59,KNN-Direct-Weighted,Micromass,0.1,9,9,1,0.75,1.3638628750049975,0.0,0.4245932080084458,1.7884599170065485
2026-07-14T14:51:00,KNN-Direct-Manhattan,Micromass,0.1,9,9,5,0.7916666666666666,1.2717897080001421,0.0,0.376257625001017,1.6480512080015615
2026-07-14T14:51:03,KNN-IC,Micromass,0.1,10,10,2,0.875,2.3021560829947703,0.38543475000187755,0.13526466698385775,2.8228608329955023
2026-07-14T14:51:05,KNN-Direct,Micromass,0.1,10,10,5,0.8333333333333334,1.212666374980472,0.0,0.3779030420118943,1.5905728329962585
2026-07-14T14:51:07,KNN-Direct-Weighted,Micromass,0.1,10,10,1,0.8333333333333334,1.43715308298124,0.0,0.43556395801715553,1.872720790997846
2026-07-14T14:51:08,KNN-Direct-Manhattan,Micromass,0.1,10,10,1,0.8333333333333334,1.211146333022043,0.0,0.37717429199256003,1.5883246669836808
2026-07-14T14:51:11,KNN-IC,Micromass,0.1,11,11,3,0.8472222222222222,2.300767625012668,0.39987908297916874,0.135088083014125,2.8357395000057295
2026-07-14T14:51:13,KNN-Direct,Micromass,0.1,11,11,3,0.8611111111111112,1.2633129580062814,0.0,0.37606708297971636,1.639383417001227
2026-07-14T14:51:15,KNN-Direct-Weighted,Micromass,0.1,11,11,3,0.8472222222222222,1.3534045410051476,0.0,0.42203220797819085,1.7754410000052303
2026-07-14T14:51:16,KNN-Direct-Manhattan,Micromass,0.1,11,11,1,0.8055555555555556,1.2120767080050427,0.0,0.3763134590117261,1.5883937499893364
2026-07-14T14:51:19,KNN-IC,Micromass,0.1,12,12,1,0.8888888888888888,2.2859035420115106,0.3709097500250209,0.13501750002615154,2.7918364579963963
2026-07-14T14:51:21,KNN-Direct,Micromass,0.1,12,12,3,0.8055555555555556,1.2075677090033423,0.0,0.37703124998370185,1.5846022500190884
2026-07-14T14:51:22,KNN-Direct-Weighted,Micromass,0.1,12,12,1,0.8611111111111112,1.4561897919920739,0.0,0.4328220000024885,1.8890149999933783
2026-07-14T14:51:24,KNN-Direct-Manhattan,Micromass,0.1,12,12,1,0.8611111111111112,1.2146616670070216,0.0,0.38808458400308155,1.602750374993775
2026-07-14T14:51:27,KNN-IC,Micromass,0.1,13,13,2,0.9027777777777778,2.3299819999956526,0.394568874995457,0.1349758330034092,2.8595320000022184
2026-07-14T14:51:29,KNN-Direct,Micromass,0.1,13,13,4,0.8194444444444444,1.2208949589985423,0.0,0.37521629099501297,1.5961145830224268
2026-07-14T14:51:30,KNN-Direct-Weighted,Micromass,0.1,13,13,1,0.8194444444444444,1.357302249991335,0.0,0.4246310410089791,1.7819367090123706
2026-07-14T14:51:32,KNN-Direct-Manhattan,Micromass,0.1,13,13,3,0.8333333333333334,1.2857182909792755,0.0,0.3820436669921037,1.6677648749900982
2026-07-14T14:51:35,KNN-IC,Micromass,0.1,14,14,3,0.8472222222222222,2.412934124993626,0.5004729159991257,0.13670045899925753,3.0501141250133514
2026-07-14T14:51:37,KNN-Direct,Micromass,0.1,14,14,1,0.8333333333333334,1.3316818340099417,0.0,0.38078966600005515,1.7124749579816125
2026-07-14T14:51:39,KNN-Direct-Weighted,Micromass,0.1,14,14,4,0.8611111111111112,1.4117948329949286,0.0,0.4291545410233084,1.8409529169730376
2026-07-14T14:51:40,KNN-Direct-Manhattan,Micromass,0.1,14,14,4,0.8611111111111112,1.212595708988374,0.0,0.3700441670080181,1.5826439579832368
2026-07-14T14:51:43,KNN-IC,Micromass,0.1,15,15,1,0.8472222222222222,2.261748290999094,0.3685479589912575,0.1348601669888012,2.7651608750165906
2026-07-14T14:51:45,KNN-Direct,Micromass,0.1,15,15,3,0.75,1.245269292005105,0.0,0.3814081250166055,1.626682374975644
2026-07-14T14:51:46,KNN-Direct-Weighted,Micromass,0.1,15,15,1,0.7777777777777778,1.3501492920040619,0.0,0.5600352500041481,1.9101884579868056
2026-07-14T14:51:48,KNN-Direct-Manhattan,Micromass,0.1,15,15,3,0.75,1.2169946669891942,0.0,0.3703715839947108,1.5873701669916045
2026-07-14T14:51:51,KNN-IC,Micromass,0.1,16,16,1,0.9166666666666666,2.2529128750029486,0.36748833299498074,0.1346586669969838,2.755065499979537
2026-07-14T14:51:52,KNN-Direct,Micromass,0.1,16,16,1,0.8333333333333334,1.203114749980159,0.0,0.3727027499990072,1.575820708007086
2026-07-14T14:51:54,KNN-Direct-Weighted,Micromass,0.1,16,16,5,0.8611111111111112,1.3417828750098124,0.0,0.42002358299214393,1.7618105419969652
2026-07-14T14:51:56,KNN-Direct-Manhattan,Micromass,0.1,16,16,3,0.875,1.2043237909965683,0.0,0.3730061670066789,1.5773337919963524
2026-07-14T14:51:59,KNN-IC,Micromass,0.1,17,17,1,0.8333333333333334,2.40326229200582,0.36401437502354383,0.13530466699739918,2.902587374992436
2026-07-14T14:52:00,KNN-Direct,Micromass,0.1,17,17,4,0.8611111111111112,1.1947830419812817,0.0,0.37549191698781215,1.5702783750020899
2026-07-14T14:52:02,KNN-Direct-Weighted,Micromass,0.1,17,17,3,0.875,1.4592129579978064,0.0,0.4247894160216674,1.8840059590002056
2026-07-14T14:52:04,KNN-Direct-Manhattan,Micromass,0.1,17,17,5,0.875,1.2772570829838514,0.0,0.3855233750073239,1.6627844579925295
2026-07-14T14:52:07,KNN-IC,Micromass,0.1,18,18,2,0.875,2.3602225000213366,0.4502191670180764,0.13405741698807105,2.9445052089868113
2026-07-14T14:52:08,KNN-Direct,Micromass,0.1,18,18,1,0.8194444444444444,1.226711791998241,0.0,0.3856161249859724,1.6123311250121333
2026-07-14T14:52:10,KNN-Direct-Weighted,Micromass,0.1,18,18,1,0.8194444444444444,1.39649250000366,0.0,0.4165463749959599,1.8130425410054158
2026-07-14T14:52:12,KNN-Direct-Manhattan,Micromass,0.1,18,18,3,0.7916666666666666,1.1979702499811538,0.0,0.37386220900225453,1.5718362080224324
